,reviewerID,productID,rating,date
1146095,A36MP37DITBU6F,B009M515GW,5.0,2013-09-18
1146096,A55PK06Q6AKFY,B009M515GW,2.0,2013-09-06
1146097,A1UFLVSJ3IRETQ,B009M515GW,5.0,2013-08-04
1146099,A217CC8F7N5717,B009M515GW,5.0,2013-08-22
1146100,A2P739KOM4U5JB,B009M515GW,4.0,2013-09-23
1146101,AT53ZTTO707MB,B009M515GW,3.0,2013-09-15
1146102,A2EIODKT7EDOC4,B009M515GW,4.0,2013-07-25
1146103,A244CRJ2QSVLZ4,B009M515GW,5.0,2013-09-03
1146105,A1SB9BNNGKNX2Z,B009M515GW,5.0,2013-09-03
1146106,A1VQBEW0G4IH1J,B009M515GW,3.0,2013-09-09
1146107,A34CSXOGVYF94S,B009M515GW,4.0,2013-08-24
1146108,A2UEB48LAWFUCW,B009M515GW,4.0,2013-10-13
1146109,A3VI2VETB90ZG5,B009M515GW,5.0,2013-09-14
1146110,A1OPZ3BUTEL47R,B009M515GW,3.0,2013-08-29
1146112,A37MH7ICH80QOX,B009M515GW,4.0,2013-07-30
1146113,A1VBDMNT6I8RE5,B009M515GW,5.0,2013-08-21
1146114,A6VSWJVTWEOII,B009M515GW,5.0,2013-10-16
1146116,A2R1HUYHXV7H18,B009M515GW,4.0,2013-08-26
1146117,A13WOT3RSXKRD5,B009M515GW,4.0,2013-08-22
1146118,A3R9H6OKZHHRJD,B009M515GW,4.0,2013-10-04
1146119,A27Q1X75QCWTID,B009M515GW,3.0,2013-09-11
1146120,A1UQBFCERIP7VJ,B009M515GW,4.0,2013-09-15
1146121,AOEUN9718KVRD,B009M515GW,2.0,2013-09-18
1146122,A2TO2BN3P4C00L,B009M515GW,3.0,2013-06-29
1146123,A1PW5SQLR0Z6IH,B009M515GW,1.0,2014-01-29
1146124,AAA0TUKS5VBSA,B009M515GW,3.0,2013-09-09
1146125,AXHETL0M8XZPT,B009M515GW,5.0,2013-08-09
1146126,A3UKWQS8SRW6IO,B009M515GW,5.0,2013-09-02
1146127,A3FBM0RMCMAABV,B009M515GW,5.0,2013-09-17
1146129,A2LDGL943QZXGK,B009M515GW,4.0,2013-09-24
1146130,A277TO3PKKNYDH,B009M515GW,4.0,2013-09-11
1146132,A2068BC3ZXAVJQ,B009M515GW,5.0,2013-09-23
1146133,A3NM1MT3Q2FHXV,B009M515GW,3.0,2013-08-26
1146134,A1GYEGLX3P2Y7P,B009M515GW,5.0,2013-09-26
1146135,A2ZHH7AK83JB5G,B009M515GW,4.0,2013-10-09
1146137,AK9FTWLCW09RR,B009M515GW,4.0,2013-08-25
1146138,A2L35P0VQE7LBN,B009M515GW,4.0,2013-09-26
1146139,A2V92F5R7MLCVI,B009M515GW,3.0,2013-09-26
1146140,A3CG93783LP0FO,B009M515GW,5.0,2013-10-02
1146141,A1W415JP5WEAJK,B009M515HG,4.0,2013-09-04
1146142,A34U4Y40W1GW9I,B009M515HG,5.0,2013-08-11
1146143,A2OCDK0BOW6UCY,B009M515HG,4.0,2013-08-28
1146144,A16Z2OECAUX8Z4,B009M515HG,4.0,2013-10-14
1146145,A3AZI828WJN1CD,B009M515HG,4.0,2013-08-24
1146146,A2CNGARED6OWWU,B009M515HG,4.0,2013-09-16
1146147,A18S2A07LBNVNF,B009M515HG,4.0,2013-07-27
1146148,A34BZM6S9L7QI4,B009M515HG,4.0,2013-09-06
1146149,A2FNA5903D9E6Y,B009M515HG,3.0,2013-09-18
1146150,A2RX62V4E2BF5Z,B009M515HG,5.0,2013-09-24
1146151,A1X3ESYZ79H59E,B009M515HG,4.0,2013-09-27
1146152,A3OXHLG6DIBRW8,B009M515HG,4.0,2013-08-31
1146153,A3SMR4HRFJARSC,B009M515HG,2.0,2013-09-09
1146154,A3NHUQ33CFH3VM,B009M515HG,5.0,2013-09-23
1146155,A25C2M3QF9G7OQ,B009M515HG,3.0,2013-08-29
1146156,A3EXWV8FNSSFL6,B009M515HG,5.0,2013-10-16
1146157,ALNFHVS3SC4FV,B009M515HG,3.0,2013-09-17
1146158,A1A1BM6N28X9J0,B009M515HG,2.0,2013-08-26
1146159,ACJT8MUC0LRF0,B009M515HG,4.0,2013-08-28
1146160,A2LW5AL0KQ9P1M,B009M515HG,3.0,2013-08-31
1146161,A36MP37DITBU6F,B009M515HG,4.0,2013-09-17
1146162,A55PK06Q6AKFY,B009M515HG,3.0,2013-09-13
1146163,A217CC8F7N5717,B009M515HG,5.0,2013-08-27
1146164,A2P739KOM4U5JB,B009M515HG,4.0,2013-09-23
1146165,AT53ZTTO707MB,B009M515HG,2.0,2013-09-01
1146166,A3MZNRSDQ32UUH,B009M515HG,4.0,2013-06-24
1146167,A244CRJ2QSVLZ4,B009M515HG,5.0,2013-08-28
1146168,A1SB9BNNGKNX2Z,B009M515HG,5.0,2013-09-20
1146169,A1VQBEW0G4IH1J,B009M515HG,3.0,2013-10-12
1146170,A34CSXOGVYF94S,B009M515HG,3.0,2013-08-24
1146171,AYB4ELCS5AM8P,B009M515HG,5.0,2013-09-19
1146172,A2UEB48LAWFUCW,B009M515HG,5.0,2013-10-11
1146173,A3VI2VETB90ZG5,B009M515HG,5.0,2013-08-28
1146174,A1VBDMNT6I8RE5,B009M515HG,5.0,2013-08-28
1146176,A2R1HUYHXV7H18,B009M515HG,5.0,2013-09-14
1146177,A13WOT3RSXKRD5,B009M515HG,4.0,2013-08-27
1146178,A3R9H6OKZHHRJD,B009M515HG,4.0,2013-08-23
1146179,AEC90GPFKLAAW,B009M515HG,3.0,2013-06-25
1146180,A1UQBFCERIP7VJ,B009M515HG,4.0,2013-09-15
1146181,AFFVUZEGP1FDQ,B009M515HG,4.0,2013-09-26
1146182,A2QDOJFFLFGF18,B009M515HG,3.0,2013-09-26
1146184,A1Z7Y2GMAP9SRY,B009M515HG,4.0,2013-07-09
1146185,AAA0TUKS5VBSA,B009M515HG,3.0,2013-08-28
1146186,A3LN4AOPBIUQWR,B009M515HG,5.0,2013-08-24
1146187,A22CW0ZHY3NJH8,B009M515HG,5.0,2013-09-11
1146188,A3FBM0RMCMAABV,B009M515HG,5.0,2013-09-04
1146189,AKJ3P4XK1KN5Y,B009M515HG,4.0,2013-08-14
1146190,A3IUW081KXD3PE,B009M515HG,4.0,2013-09-16
1146191,AQY5XBYSENNZQ,B009M515HG,3.0,2013-08-26
1146192,A2LDGL943QZXGK,B009M515HG,4.0,2013-09-24
1146193,A294SHLWPSG1BP,B009M515HG,4.0,2013-07-31
1146194,A2068BC3ZXAVJQ,B009M515HG,5.0,2013-09-23
1146195,A3NM1MT3Q2FHXV,B009M515HG,4.0,2013-08-30
1146196,A3AQO91DYWF8R0,B009M515HG,5.0,2013-10-07
1146197,A1GYEGLX3P2Y7P,B009M515HG,5.0,2013-09-26
1146199,A2ZHH7AK83JB5G,B009M515HG,4.0,2013-09-01
1146200,A33PVCHCQ2BTN0,B009M515HG,3.0,2013-09-03
1146201,A2YW1MG1GKU8XD,B009M515HG,4.0,2013-08-26
1146202,AK9FTWLCW09RR,B009M515HG,3.0,2013-08-26
1146203,A16YU3GRGCD95S,B009M515HG,4.0,2013-08-25
1146204,A2L35P0VQE7LBN,B009M515HG,3.0,2013-09-26
1146205,A2PD27UKAD3Q00,B009M515HG,4.0,2013-09-17
1146206,A2V92F5R7MLCVI,B009M515HG,2.0,2013-09-25
1146207,A19UTUEBWKIZFT,B009M515HQ,5.0,2013-08-30
1146208,A1W415JP5WEAJK,B009M515HQ,4.0,2013-09-24
1146209,A2OCDK0BOW6UCY,B009M515HQ,4.0,2013-08-27
1146210,A16Z2OECAUX8Z4,B009M515HQ,3.0,2013-10-13
1146211,A3AZI828WJN1CD,B009M515HQ,4.0,2013-09-07
1146212,A34BZM6S9L7QI4,B009M515HQ,4.0,2013-08-23
1146213,A2FNA5903D9E6Y,B009M515HQ,4.0,2013-09-18
1146214,A1X3ESYZ79H59E,B009M515HQ,5.0,2013-09-03
1146215,A3OXHLG6DIBRW8,B009M515HQ,5.0,2013-09-26
1146216,A3NHUQ33CFH3VM,B009M515HQ,4.0,2013-09-23
1146217,A25C2M3QF9G7OQ,B009M515HQ,5.0,2013-08-27
1146218,A3EXWV8FNSSFL6,B009M515HQ,4.0,2013-08-24
1146219,ALNFHVS3SC4FV,B009M515HQ,3.0,2013-09-17
1146220,A1A1BM6N28X9J0,B009M515HQ,4.0,2013-08-23
1146221,A3CBCVHIK3G76X,B009M515HQ,4.0,2013-09-19
1146222,ACJT8MUC0LRF0,B009M515HQ,5.0,2013-08-25
1146223,A2LW5AL0KQ9P1M,B009M515HQ,3.0,2013-09-02
1146224,A1I6U5AQAT3ZG9,B009M515HQ,3.0,2013-08-20
1146225,A36MP37DITBU6F,B009M515HQ,4.0,2013-09-18
1146226,A55PK06Q6AKFY,B009M515HQ,4.0,2013-08-27
1146227,A235UFZGCFN3J5,B009M515HQ,3.0,2013-08-23
1146228,A1JBBR4MNGQ70G,B009M515HQ,4.0,2013-10-09
1146229,A2KIVODZRTGY4U,B009M515HQ,4.0,2013-08-15
1146230,A2P739KOM4U5JB,B009M515HQ,4.0,2013-09-23
1146231,A3R5GTYQ50QVMD,B009M515HQ,4.0,2013-08-22
1146232,AT53ZTTO707MB,B009M515HQ,4.0,2013-09-11
1146233,A244CRJ2QSVLZ4,B009M515HQ,5.0,2013-08-22
1146234,A3M6KV5PDU46YI,B009M515HQ,4.0,2013-07-18
1146236,A1SB9BNNGKNX2Z,B009M515HQ,5.0,2013-08-27
1146237,A1VQBEW0G4IH1J,B009M515HQ,4.0,2013-09-29
1146238,A34CSXOGVYF94S,B009M515HQ,4.0,2013-08-24
1146239,AYB4ELCS5AM8P,B009M515HQ,3.0,2013-09-02
1146240,A2UEB48LAWFUCW,B009M515HQ,5.0,2013-08-28
1146241,A3VI2VETB90ZG5,B009M515HQ,4.0,2013-08-28
1146243,A1VBDMNT6I8RE5,B009M515HQ,5.0,2013-09-03
1146244,A2PLNZAU8JVI80,B009M515HQ,3.0,2013-08-16
1146245,A2R1HUYHXV7H18,B009M515HQ,5.0,2013-08-23
1146246,A13WOT3RSXKRD5,B009M515HQ,5.0,2013-08-29
1146247,A3R9H6OKZHHRJD,B009M515HQ,4.0,2013-10-17
1146248,A2MUGFV2TDQ47K,B009M515HQ,5.0,2013-08-26
1146249,A1UQBFCERIP7VJ,B009M515HQ,5.0,2013-08-24
1146250,AFFVUZEGP1FDQ,B009M515HQ,4.0,2013-06-26
1146251,A2QDOJFFLFGF18,B009M515HQ,3.0,2013-09-18
1146252,AAA0TUKS5VBSA,B009M515HQ,4.0,2013-09-12
1146253,A22CW0ZHY3NJH8,B009M515HQ,5.0,2013-08-24
1146254,A3UKWQS8SRW6IO,B009M515HQ,4.0,2013-09-18
1146255,A3FBM0RMCMAABV,B009M515HQ,4.0,2013-09-04
1146256,AQY5XBYSENNZQ,B009M515HQ,5.0,2013-09-11
1146257,A2LDGL943QZXGK,B009M515HQ,4.0,2013-09-24
1146258,ABNMD6670TV53,B009M515HQ,4.0,2013-08-09
1146259,ADVSW4W1HHYF7,B009M515HQ,4.0,2013-07-22
1146260,A3NM1MT3Q2FHXV,B009M515HQ,3.0,2013-09-12
1146261,A3AQO91DYWF8R0,B009M515HQ,5.0,2013-09-26
1146262,A1GYEGLX3P2Y7P,B009M515HQ,4.0,2013-09-24
1146263,A2YKWYC3WQJX5J,B009M515HQ,5.0,2013-09-12
1146264,A2FFWYG9YYZFA5,B009M515HQ,3.0,2013-09-08
1146265,AJXDBMJBVUGSR,B009M515HQ,5.0,2013-07-21
1146266,A33PVCHCQ2BTN0,B009M515HQ,4.0,2013-09-03
1146267,A2YW1MG1GKU8XD,B009M515HQ,4.0,2013-09-20
1146268,AK9FTWLCW09RR,B009M515HQ,4.0,2013-08-28
1146269,A16YU3GRGCD95S,B009M515HQ,4.0,2013-09-16
1146270,A2L35P0VQE7LBN,B009M515HQ,4.0,2013-09-26
1146271,A2PD27UKAD3Q00,B009M515HQ,4.0,2013-08-29
1146272,A2V92F5R7MLCVI,B009M515HQ,3.0,2013-09-26
1146273,A2YOSGV8YE3NJ8,B009M516HA,4.0,2013-09-23
1146274,A19UTUEBWKIZFT,B009M516HA,5.0,2013-08-30
1146275,A1W415JP5WEAJK,B009M516HA,3.0,2013-09-21
1146276,A34U4Y40W1GW9I,B009M516HA,4.0,2013-08-07
1146277,A2OCDK0BOW6UCY,B009M516HA,2.0,2013-08-26
1146278,A16Z2OECAUX8Z4,B009M516HA,4.0,2013-10-13
1146279,A3091RP0SPZLMN,B009M516HA,4.0,2013-08-25
1146280,A35JP8KSV9281K,B009M516HA,5.0,2013-07-26
1146281,A2CNGARED6OWWU,B009M516HA,4.0,2013-09-16
1146282,A2G9UDL72YUTT8,B009M516HA,4.0,2013-07-16
1146283,A34BZM6S9L7QI4,B009M516HA,5.0,2013-08-22
1146284,A2FNA5903D9E6Y,B009M516HA,4.0,2013-09-26
1146285,A141INO5311NA,B009M516HA,5.0,2013-06-28
1146286,A2RX62V4E2BF5Z,B009M516HA,3.0,2013-09-10
1146287,A1X3ESYZ79H59E,B009M516HA,4.0,2013-09-27
1146288,A3OXHLG6DIBRW8,B009M516HA,4.0,2013-09-26
1146289,A3NHUQ33CFH3VM,B009M516HA,5.0,2013-09-23
1146290,A25C2M3QF9G7OQ,B009M516HA,4.0,2013-08-24
1146291,A353U0L2HAMSHV,B009M516HA,2.0,2013-10-15
1146292,A3EXWV8FNSSFL6,B009M516HA,3.0,2013-10-16
1146293,ALNFHVS3SC4FV,B009M516HA,4.0,2013-08-29
1146294,A1A1BM6N28X9J0,B009M516HA,2.0,2013-08-29
1146295,ACJT8MUC0LRF0,B009M516HA,5.0,2013-08-28
1146296,A2LW5AL0KQ9P1M,B009M516HA,3.0,2013-08-31
1146297,A1I6U5AQAT3ZG9,B009M516HA,4.0,2013-08-20
1146298,AY3D7DG5L5WCK,B009M516HA,5.0,2013-09-17
1146299,A36MP37DITBU6F,B009M516HA,3.0,2013-09-18
1146300,A55PK06Q6AKFY,B009M516HA,3.0,2013-08-27
1146301,A1JBBR4MNGQ70G,B009M516HA,3.0,2013-09-13
1146302,A2P739KOM4U5JB,B009M516HA,3.0,2013-09-23
1146303,AT53ZTTO707MB,B009M516HA,4.0,2013-09-15
1146304,A2UQGGK8VJPUH5,B009M516HA,5.0,2013-06-28
1146305,A244CRJ2QSVLZ4,B009M516HA,5.0,2013-09-09
1146307,A5GPH59NDWJRB,B009M516HA,5.0,2013-09-01
1146308,A34CSXOGVYF94S,B009M516HA,3.0,2013-09-09
1146309,AYB4ELCS5AM8P,B009M516HA,5.0,2013-08-28
1146310,A2UEB48LAWFUCW,B009M516HA,2.0,2013-09-29
1146311,A3VI2VETB90ZG5,B009M516HA,4.0,2013-09-26
1146312,A1VBDMNT6I8RE5,B009M516HA,5.0,2013-08-26
1146313,A1ZGHA3IJV01BK,B009M516HA,3.0,2013-08-26
1146314,A4VMQ6ZTSXSSL,B009M516HA,4.0,2013-07-31
1146315,A2R1HUYHXV7H18,B009M516HA,4.0,2013-09-06
1146316,A13WOT3RSXKRD5,B009M516HA,4.0,2013-08-24
1146317,A3R9H6OKZHHRJD,B009M516HA,5.0,2013-08-31
1146318,ATANE2SC44592,B009M516HA,5.0,2013-09-17
1146319,A2PSD2R9A1CXG7,B009M516HA,5.0,2013-08-28
1146320,A2MUGFV2TDQ47K,B009M516HA,5.0,2013-08-24
1146321,A20VX7F4164FVC,B009M516HA,4.0,2013-06-27
1146322,A1UQBFCERIP7VJ,B009M516HA,5.0,2013-09-15
1146324,A2V4P6IRCK1P70,B009M516HA,5.0,2013-07-04
1146325,AFFVUZEGP1FDQ,B009M516HA,4.0,2013-09-26
1146326,A2QDOJFFLFGF18,B009M516HA,5.0,2013-09-26
1146327,AAA0TUKS5VBSA,B009M516HA,3.0,2013-09-05
1146328,A23KDA686N6T4Y,B009M516HA,2.0,2013-08-28
1146329,A3UKWQS8SRW6IO,B009M516HA,4.0,2013-08-26
1146330,A3FBM0RMCMAABV,B009M516HA,4.0,2013-09-17
1146332,AQY5XBYSENNZQ,B009M516HA,4.0,2013-08-27
1146333,A2068BC3ZXAVJQ,B009M516HA,5.0,2013-09-23
1146334,A3NM1MT3Q2FHXV,B009M516HA,3.0,2013-08-31
1146335,A1GYEGLX3P2Y7P,B009M516HA,4.0,2013-09-26
1146336,A2YKWYC3WQJX5J,B009M516HA,4.0,2013-08-30
1146337,A2ZHH7AK83JB5G,B009M516HA,4.0,2013-09-12
1146338,A33PVCHCQ2BTN0,B009M516HA,4.0,2013-09-03
1146339,A2L35P0VQE7LBN,B009M516HA,5.0,2013-09-26
1146340,A2V92F5R7MLCVI,B009M516HA,3.0,2013-09-26
1146341,A3QD59N3M7O7KB,B009M516HA,3.0,2013-08-23
1146342,A1W415JP5WEAJK,B009M516HU,5.0,2013-09-04
1146343,A2OCDK0BOW6UCY,B009M516HU,4.0,2013-08-25
1146344,ADY836HK6QSYR,B009M516HU,3.0,2013-09-27
1146345,A16Z2OECAUX8Z4,B009M516HU,4.0,2013-10-14
1146346,A2CNGARED6OWWU,B009M516HU,3.0,2013-09-16
1146347,A3EK2KTYHJCPB9,B009M516HU,2.0,2013-09-12
1146348,A34BZM6S9L7QI4,B009M516HU,4.0,2013-08-23
1146349,A2FNA5903D9E6Y,B009M516HU,4.0,2013-09-26
1146350,A1X3ESYZ79H59E,B009M516HU,4.0,2013-10-01
1146351,A3OXHLG6DIBRW8,B009M516HU,5.0,2013-09-26
1146352,A3NHUQ33CFH3VM,B009M516HU,4.0,2013-09-23
1146353,A25C2M3QF9G7OQ,B009M516HU,4.0,2013-08-26
1146354,A3EXWV8FNSSFL6,B009M516HU,5.0,2013-10-12
1146355,ALNFHVS3SC4FV,B009M516HU,4.0,2013-08-29
1146356,A1A1BM6N28X9J0,B009M516HU,5.0,2013-08-25
1146358,A2LW5AL0KQ9P1M,B009M516HU,3.0,2013-09-13
1146359,A3RR2P5IS3DGPR,B009M516HU,4.0,2013-08-24
1146360,A1I6U5AQAT3ZG9,B009M516HU,3.0,2013-08-20
1146361,AY3D7DG5L5WCK,B009M516HU,5.0,2013-09-17
1146362,A6BJCVLQ54ZYU,B009M516HU,5.0,2013-07-16
1146363,A36MP37DITBU6F,B009M516HU,2.0,2013-09-17
1146364,A55PK06Q6AKFY,B009M516HU,3.0,2013-07-30
1146365,A2P739KOM4U5JB,B009M516HU,3.0,2013-09-23
1146366,AT53ZTTO707MB,B009M516HU,4.0,2013-08-29
1146367,A1YZEKPPMXG1YJ,B009M516HU,5.0,2013-06-27
1146368,A244CRJ2QSVLZ4,B009M516HU,5.0,2013-08-28
1146369,A1SB9BNNGKNX2Z,B009M516HU,3.0,2013-09-24
1146370,A1VQBEW0G4IH1J,B009M516HU,4.0,2013-08-29
1146371,A34CSXOGVYF94S,B009M516HU,3.0,2013-08-24
1146372,AYB4ELCS5AM8P,B009M516HU,5.0,2013-09-01
1146373,A36PXK6AF7WAI,B009M516HU,5.0,2014-01-24
1146374,A2UEB48LAWFUCW,B009M516HU,4.0,2013-10-11
1146375,A3VI2VETB90ZG5,B009M516HU,5.0,2013-09-04
1146376,A1OPZ3BUTEL47R,B009M516HU,4.0,2013-09-05
1146377,A1VBDMNT6I8RE5,B009M516HU,5.0,2013-09-05
1146378,A13WOT3RSXKRD5,B009M516HU,4.0,2013-08-30
1146379,A3R9H6OKZHHRJD,B009M516HU,3.0,2013-09-19
1146380,A2MUGFV2TDQ47K,B009M516HU,5.0,2013-08-27
1146381,A1UQBFCERIP7VJ,B009M516HU,4.0,2013-08-24
1146382,AOEUN9718KVRD,B009M516HU,2.0,2013-09-18
1146383,AFFVUZEGP1FDQ,B009M516HU,4.0,2013-08-30
1146384,A2QDOJFFLFGF18,B009M516HU,5.0,2013-09-26
1146385,AAA0TUKS5VBSA,B009M516HU,3.0,2013-08-29
1146386,A22CW0ZHY3NJH8,B009M516HU,5.0,2013-09-13
1146387,A3FBM0RMCMAABV,B009M516HU,4.0,2013-09-17
1146388,AQY5XBYSENNZQ,B009M516HU,5.0,2013-09-07
1146389,A359XIBXA34BX6,B009M516HU,4.0,2013-09-12
1146391,A2068BC3ZXAVJQ,B009M516HU,5.0,2013-09-23
1146392,ANEDXRFDZDL18,B009M516HU,4.0,2013-08-12
1146393,A3AQO91DYWF8R0,B009M516HU,5.0,2013-10-15
1146394,A2YKWYC3WQJX5J,B009M516HU,3.0,2013-08-25
1146395,A2FFWYG9YYZFA5,B009M516HU,4.0,2013-09-08
1146396,A2ZHH7AK83JB5G,B009M516HU,4.0,2013-09-19
1146397,A33PVCHCQ2BTN0,B009M516HU,3.0,2013-09-03
1146398,A2YW1MG1GKU8XD,B009M516HU,2.0,2013-08-28
1146399,AK9FTWLCW09RR,B009M516HU,3.0,2013-08-26
1146400,A16YU3GRGCD95S,B009M516HU,4.0,2013-09-16
1146401,AI0PLL5DQAHRG,B009M516HU,4.0,2013-08-13
1146402,A2L35P0VQE7LBN,B009M516HU,3.0,2013-09-26
1146403,A2PD27UKAD3Q00,B009M516HU,4.0,2013-09-02
1146404,A2V92F5R7MLCVI,B009M516HU,1.0,2013-09-05
1146405,A3QD59N3M7O7KB,B009M516HU,3.0,2013-09-19
1146409,A2D4FQHV506EPB,B009M516NE,4.0,2013-09-13
1146410,A2E1EFNIZL2FVA,B009M516NE,5.0,2013-08-14
1146411,A19UTUEBWKIZFT,B009M516NE,3.0,2013-08-28
1146412,A1W415JP5WEAJK,B009M516NE,4.0,2013-09-24
1146413,A2OCDK0BOW6UCY,B009M516NE,4.0,2013-08-22
1146414,ADY836HK6QSYR,B009M516NE,4.0,2013-09-27
1146415,A1FVP6G8W3O8ZA,B009M516NE,4.0,2013-07-04
1146416,A16Z2OECAUX8Z4,B009M516NE,4.0,2013-10-05
1146417,A2CNGARED6OWWU,B009M516NE,4.0,2013-09-16
1146418,A3EK2KTYHJCPB9,B009M516NE,4.0,2013-09-27
1146419,A34BZM6S9L7QI4,B009M516NE,3.0,2013-08-26
1146420,A2FNA5903D9E6Y,B009M516NE,4.0,2013-09-25
1146421,A2RX62V4E2BF5Z,B009M516NE,4.0,2013-09-16
1146422,A1X3ESYZ79H59E,B009M516NE,4.0,2013-10-16
1146423,A3OXHLG6DIBRW8,B009M516NE,5.0,2013-09-26
1146424,A3NHUQ33CFH3VM,B009M516NE,4.0,2013-09-23
1146425,A25C2M3QF9G7OQ,B009M516NE,4.0,2013-08-30
1146426,AEL6CQNQXONBX,B009M516NE,3.0,2013-09-08
1146427,A3EXWV8FNSSFL6,B009M516NE,5.0,2013-10-15
1146428,ALNFHVS3SC4FV,B009M516NE,4.0,2013-09-12
1146429,A1A1BM6N28X9J0,B009M516NE,5.0,2013-08-24
1146430,A1HA6KZZNDCME9,B009M516NE,3.0,2013-07-22
1146431,ACJT8MUC0LRF0,B009M516NE,3.0,2013-08-28
1146432,A2LW5AL0KQ9P1M,B009M516NE,3.0,2013-09-04
1146433,AY3D7DG5L5WCK,B009M516NE,5.0,2013-09-17
1146435,A36MP37DITBU6F,B009M516NE,4.0,2013-09-18
1146436,A1JBBR4MNGQ70G,B009M516NE,3.0,2013-09-13
1146437,A2P739KOM4U5JB,B009M516NE,4.0,2013-09-23
1146438,AT53ZTTO707MB,B009M516NE,3.0,2013-09-15
1146439,A1U6M8VJHK2ECA,B009M516NE,5.0,2013-06-25
1146440,A244CRJ2QSVLZ4,B009M516NE,5.0,2013-09-03
1146441,A1SB9BNNGKNX2Z,B009M516NE,3.0,2013-09-06
1146442,A2UEB48LAWFUCW,B009M516NE,4.0,2013-09-19
1146443,A3VI2VETB90ZG5,B009M516NE,5.0,2013-08-28
1146444,A1OPZ3BUTEL47R,B009M516NE,4.0,2013-09-12
1146445,A1VBDMNT6I8RE5,B009M516NE,5.0,2013-08-26
1146446,AEVO0UWFCAK02,B009M516NE,4.0,2013-07-18
1146447,A4VMQ6ZTSXSSL,B009M516NE,3.0,2013-07-31
1146448,A2R1HUYHXV7H18,B009M516NE,4.0,2013-08-31
1146449,A13WOT3RSXKRD5,B009M516NE,4.0,2013-08-26
1146450,A3R9H6OKZHHRJD,B009M516NE,2.0,2013-10-17
1146451,A2MNB77YGJ3CN0,B009M516NE,4.0,2013-07-18
1146452,ATANE2SC44592,B009M516NE,5.0,2013-08-28
1146453,A2PSD2R9A1CXG7,B009M516NE,3.0,2013-08-27
1146454,A1UQBFCERIP7VJ,B009M516NE,4.0,2013-08-26
1146455,A30YCQ4MOZAI6Y,B009M516NE,4.0,2013-09-01
1146456,AFFVUZEGP1FDQ,B009M516NE,2.0,2013-09-27
1146457,AAA0TUKS5VBSA,B009M516NE,4.0,2013-08-30
1146458,A3LN4AOPBIUQWR,B009M516NE,5.0,2013-08-28
1146459,A23KDA686N6T4Y,B009M516NE,3.0,2013-08-28
1146460,A3UKWQS8SRW6IO,B009M516NE,4.0,2013-09-18
1146461,A3FBM0RMCMAABV,B009M516NE,5.0,2013-09-17
1146462,A3IUW081KXD3PE,B009M516NE,2.0,2013-09-04
1146463,AQY5XBYSENNZQ,B009M516NE,5.0,2013-08-22
1146464,A2LDGL943QZXGK,B009M516NE,4.0,2013-09-22
1146465,A2X2WTEVCZ5L8N,B009M516NE,3.0,2013-09-25
1146466,A2068BC3ZXAVJQ,B009M516NE,4.0,2013-09-23
1146467,A3NM1MT3Q2FHXV,B009M516NE,3.0,2013-09-01
1146468,A1GYEGLX3P2Y7P,B009M516NE,5.0,2013-09-25
1146469,A2YKWYC3WQJX5J,B009M516NE,3.0,2013-09-06
1146470,A2FFWYG9YYZFA5,B009M516NE,5.0,2013-09-04
1146471,A11I1I9QLMAM1A,B009M516NE,4.0,2013-09-21
1146472,AK9FTWLCW09RR,B009M516NE,4.0,2013-08-22
1146473,ACAXV4V8PBCE3,B009M516NE,4.0,2013-08-05
1146474,A1YVO5V1SO18DZ,B009M516NE,3.0,2013-09-24
1146475,A1ITRGMT80D5TK,B009M516NE,3.0,2013-09-11
1146476,A2V92F5R7MLCVI,B009M516NE,5.0,2013-09-06
1146477,A19UTUEBWKIZFT,B009M5178S,5.0,2013-08-30
1146478,A1W415JP5WEAJK,B009M5178S,4.0,2013-09-16
1146479,A16Z2OECAUX8Z4,B009M5178S,4.0,2013-10-03
1146480,A3091RP0SPZLMN,B009M5178S,2.0,2013-09-25
1146481,A35JP8KSV9281K,B009M5178S,5.0,2013-09-19
1146483,A1X3ESYZ79H59E,B009M5178S,3.0,2013-09-27
1146484,A3NHUQ33CFH3VM,B009M5178S,5.0,2013-09-23
1146485,A25C2M3QF9G7OQ,B009M5178S,5.0,2013-08-28
1146486,A353U0L2HAMSHV,B009M5178S,4.0,2013-10-16
1146487,AN0N05A9LIJEQ,B009M5178S,3.0,2013-07-06
1146488,A3EXWV8FNSSFL6,B009M5178S,5.0,2013-08-24
1146489,ALNFHVS3SC4FV,B009M5178S,3.0,2013-09-17
1146490,A1A1BM6N28X9J0,B009M5178S,5.0,2013-08-23
1146491,ACJT8MUC0LRF0,B009M5178S,4.0,2013-08-28
1146492,A2WHFJLN0R2PD6,B009M5178S,5.0,2013-06-26
1146493,A37USOKUTI724H,B009M5178S,5.0,2013-06-27
1146494,A2LW5AL0KQ9P1M,B009M5178S,3.0,2013-09-02
1146495,A2KMY4RVMJ1EP6,B009M5178S,4.0,2013-07-02
1146497,A217CC8F7N5717,B009M5178S,5.0,2013-08-30
1146498,A2P739KOM4U5JB,B009M5178S,4.0,2013-09-23
1146499,A1YVDY3TISDRE1,B009M5178S,4.0,2013-08-17
1146500,A1HOLJW15Q5S5V,B009M5178S,5.0,2013-08-13
1146501,A244CRJ2QSVLZ4,B009M5178S,5.0,2013-09-09
